A,B
P0ADS2,P18390
P63883,P18390
P62617,P18390
P41052,P18390
P0A937,P18390
P60785,P18390
P06616,P18390
P65290,P18390
P0A903,P18390
P36548,P18390
P39836,P18390
P45564,P18390
P67729,P18390
P76503,P18390
P0C0T5,P18390
P77549,P18390
P39263,P18390
P0A9I5,P18390
P33924,P18390
P33030,P18390
P62723,P18390
P25747,P18390
P0A930,P18390
P77414,P18390
P0ACD2,P18390
P24174,P18390
P24175,P18390
P37759,P18390
P37760,P18390
P37744,P18390
P37749,P18390
P37750,P18390
P37751,P18390
P0AA47,P18390
P0ABF8,P18390
P05041,P18390
P0AA91,P18390
P38055,P18390
P76198,P18390
P76197,P18390
P69776,P18390
P76190,P18390
P76186,P18390
P0AAE5,P18390
P31122,P18390
P76137,P18390
P0C7L2,P18390
P76083,P18390
P64448,P18390
P0AAH4,P18390
P76017,P18390
P0C960,P18390
P0ADC3,P18390
P75946,P18390
P16869,P18390
P28306,P18390
P0AAI5,P18390
P0A6A8,P18390
P21513,P18390
P0AB26,P18390
P0AB31,P18390
P75920,P18390
P02931,P18390
P0AAZ7,P18390
P27300,P18390
P75835,P18390
P60869,P18390
P08506,P18390
P45955,P18390
P0A912,P18390
P77202,P18390
P23877,P18390
P26266,P18390
P13039,P18390
P38054,P18390
P77328,P18390
P77400,P18390
P0AE06,P18390
P77265,P18390
P0ABJ3,P18390
P77802,P18390
P63224,P18390
P37056,P18390
P0A940,P18390
P31666,P18390
P0A725,P18390
P0AEN4,P18390
Q47377,P39401
P0ADB4,P39401
P69856,P39401
P15028,P39401
P15030,P39401
P39321,P39401
P25519,P39401
P39285,P39401
P39282,P39401
P0A8Q3,P39401
P0AE85,P39401
P69425,P39401
P27828,P39401
P0AC78,P39401
P0AA25,P39401
P31466,P39401
P31448,P39401
P31435,P39401
P0AG24,P39401
P25741,P39401
P67910,P39401
P25666,P39401
P0AFV0,P39401
P37681,P39401
P0ADK0,P39401
P0AEF8,P39401
P0AEG1,P39401
P37643,P39401
P36837,P39401
P10905,P39401
P10907,P39401
P02918,P39401
P25960,P39401
P45763,P39401
P45756,P39401
P46481,P39401
P45425,P39401
P0ADV9,P39401
P45395,P39401
P42915,P39401
P42907,P39401
P15373,P39401
P0C0S1,P39401
P39196,P39401
P52143,P39401
P0AGD7,P39401
P77173,P39401
P45564,P39401
P67729,P39401
P52599,P39401
P77682,P39401
P77399,P39401
P39263,P39401
P0AFU2,P39401
P0A9I5,P39401
P28246,P39401
P33030,P39401
P36554,P39401
P0ACC9,P39401
P0AC88,P39401
P32056,P39401
P71243,P39401
P37751,P39401
P0AA47,P39401
P07018,P39401
P69451,P39401
P0ABD1,P39401
P38055,P39401
P76197,P39401
P0A9H7,P39401
P37597,P39401
P76190,P39401
P69212,P39401
P43531,P39401
P77228,P39401
P76137,P39401
P64426,P39401
P77622,P39401
P64451,P39401
P76083,P39401
P64448,P39401
P0AEB5,P39401
P77348,P39401
P51981,P39401
Q47622,P39401
P23843,P39401
P76010,P39401
P75946,P39401
P16869,P39401
P75933,P39401
P33136,P39401
P75905,P39401
P0AFW2,P39401
P02931,P39401
P0AAZ7,P39401
P60869,P39401
P75804,P39401
P0AA84,P39401
P75763,P39401
P45955,P39401
P0A912,P39401
P75728,P39401
P37001,P39401
P23877,P39401
P23878,P39401
P38054,P39401
P77468,P39401
P77759,P39401
P16919,P39401
P77717,P39401
P0AAG5,P39401
P77265,P39401
P0A9J4,P39401
P0ADZ7,P39401
P77802,P39401
Q47151,P39401
P0AEZ7,P39401
P63228,P39401
P06971,P39401
P31057,P39401
P0ABH0,P39401
P31553,P39401
Q47377,P02942
P30130,P02942
P15029,P02942
P0ADC6,P02942
P39321,P02942
P39314,P02942
P39285,P02942
P39282,P02942
P69937,P02942
P32716,P02942
P0AF52,P02942
P32687,P02942
P22634,P02942
P0ADQ2,P02942
P32137,P02942
P0A6P7,P02942
P21151,P02942
P07000,P02942
P0ACB7,P02942
P0A6U5,P02942
P17169,P02942
P26218,P02942
P09996,P02942
P60872,P02942
P31440,P02942
P31435,P02942
P0A6I6,P02942
P0AC75,P02942
P25740,P02942
P27126,P02942
P27127,P02942
P37692,P02942
P25666,P02942
P0AEG1,P02942
P37660,P02942
P36837,P02942
P10906,P02942
P67143,P02942
P36678,P02942
P41442,P02942
P0ADZ0,P02942
P24182,P02942
P16926,P02942
P0ADW3,P02942
P45420,P02942
P0ADV9,P02942
P24228,P02942
P15373,P02942
P76655,P02942
P20083,P02942
Q46836,P02942
P0A817,P02942
P0C0S1,P02942
Q46798,P02942
P60785,P02942
P76577,P02942
P77173,P02942
P39836,P02942
P45564,P02942
P52599,P02942
P77549,P02942
P77398,P02942
P33030,P02942
P62723,P02942
P25747,P02942
P33341,P02942
P36554,P02942
P76397,P02942
P71239,P02942
P32056,P02942
P71241,P02942
P71242,P02942
P37744,P02942
P37751,P02942
P07330,P02942
P0ABD1,P02942
P06611,P02942
P0A9H7,P02942
P37597,P02942
P0A905,P02942
P28224,P02942
Q47706,P02942
P32051,P02942
P77268,P02942
P24211,P02942
P76103,P02942
P0AEB5,P02942
Q47622,P02942
P61320,P02942
P62615,P02942
P13482,P02942
P16869,P02942
P28305,P02942
P0AB31,P02942
P33136,P02942
P75905,P02942
P0AFW2,P02942
P37443,P02942
P75810,P02942
P0A917,P02942
P0ABV6,P02942
P0ABU9,P02942
P15047,P02942
P11454,P02942
P05825,P02942
P77214,P02942
P43341,P02942
P22939,P02942
P77488,P02942
P0ADZ7,P02942
P77802,P02942
P10441,P02942
P45568,P02942
P07822,P02942
P07821,P02942
P31663,P02942
P13016,P02942
P0A9A6,P02942
P0ABH0,P02942
P0AEN4,P02942
P00804,P02942
P0ADB7,P39396
P39352,P39396
P39321,P39396
P39314,P39396
P39310,P39396
P39282,P39396
P76773,P39396
P32135,P39396
P0A6P7,P39396
P07000,P39396
P0AAA7,P39396
P0AG00,P39396
P31474,P39396
P26218,P39396
P0AG24,P39396
P25740,P39396
P27126,P39396
P27127,P39396
P0AFV0,P39396
P37662,P39396
P37643,P39396
P37621,P39396
P10121,P39396
P10906,P39396
P67143,P39396
P0ADZ0,P39396
P16256,P39396
P0ADV1,P39396
P0ADV9,P39396
P42907,P39396
P20083,P39396
P0ADS2,P39396
P07021,P39396
P33644,P39396
P76578,P39396
P39836,P39396
P45564,P39396
P0ACV2,P39396
P76507,P39396
P76506,P39396
P39263,P39396
P77215,P39396
P08194,P39396
P0A9I5,P39396
P76417,P39396
P38097,P39396
P71242,P39396
P07330,P39396
P38055,P39396
P69776,P39396
P37340,P39396
P77389,P39396
Q47706,P39396
P0AAE5,P39396
P31122,P39396
P31826,P39396
P64426,P39396
P76115,P39396
P76103,P39396
P64451,P39396
P0AAH4,P39396
P0ADA7,P39396
P62615,P39396
P0AB38,P39396
P0AAI5,P39396
P75920,P39396
P75882,P39396
P75831,P39396
P75810,P39396
P75806,P39396
P45955,P39396
P0ABU9,P39396
P75750,P39396
P77202,P39396
P77239,P39396
P77468,P39396
P75712,P39396
P77488,P39396
P0A927,P39396
P0C0V0,P39396
P0A9A6,P39396
P39352,P31697
P39321,P31697
P0ADE4,P31697
P39314,P31697
P39295,P31697
P39282,P31697
P00363,P31697
P0A8Q0,P31697
P69937,P31697
P32716,P31697
P32703,P31697
P0AF52,P31697
P0ADQ2,P31697
P76773,P31697
P0A921,P31697
P27837,P31697
P27830,P31697
P27829,P31697
P26218,P31697
P31466,P31697
P31448,P31697
P31440,P31697
P0AG24,P31697
P67910,P31697
P11290,P31697
P37663,P31697
P37660,P31697
P37643,P31697
P37636,P31697
P0AEE1,P31697
P10906,P31697
P10907,P31697
P02918,P31697
P24182,P31697
P0A9X4,P31697
P45420,P31697
P0AAD2,P31697
P42915,P31697
P15373,P31697
P02930,P31697
Q46836,P31697
P0C066,P31697
Q46821,P31697
P63340,P31697
P39196,P31697
P13445,P31697
Q46892,P31697
P41052,P31697
P52143,P31697
P07021,P31697
P65290,P31697
P0A903,P31697
P77173,P31697
P39836,P31697
P0ACV2,P31697
P0AA49,P31697
P76507,P31697
P77293,P31697
P77549,P31697
P39263,P31697
P08194,P31697
P33941,P31697
P28246,P31697
P36554,P31697
P77414,P31697
P71239,P31697
P0ACD2,P31697
P32055,P31697
P24174,P31697
P24175,P31697
P37750,P31697
P37751,P31697
P0ABF8,P31697
P07330,P31697
P76269,P31697
P0AA91,P31697
P0ABD1,P31697
P76230,P31697
P38055,P31697
P77529,P31697
P06611,P31697
P76198,P31697
P69776,P31697
P0AAE5,P31697
P69212,P31697
P43531,P31697
P31122,P31697
P76115,P31697
P76103,P31697
P0AEB5,P31697
P76045,P31697
P0AAH4,P31697
P0AEK4,P31697
P0ADA7,P31697
P0A915,P31697
P61320,P31697
P62615,P31697
P13482,P31697
P76008,P31697
P75958,P31697
P28306,P31697
P0A6A8,P31697
P69367,P31697
P0AB31,P31697
P75920,P31697
P75882,P31697
P02931,P31697
P04951,P31697
P27300,P31697
P37443,P31697
P75835,P31697
P75810,P31697
P0AEY8,P31697
P75780,P31697
P0ABV6,P31697
P75728,P31697
P0AD65,P31697
P77202,P31697
P13039,P31697
P0AFA5,P31697
P31600,P31697
P37325,P31697
P77328,P31697
P75712,P31697
P0AAG5,P31697
P0ADA5,P31697
P77726,P31697
Q47146,P31697
P40710,P31697
P10441,P31697
P0A790,P31697
P31679,P31697
P31553,P31697
P39206,P31697
Q47377,P39369
P58034,P39369
P0AFT8,P39369
P0ADB7,P39369
P0AGC3,P39369
P0AFH8,P39369
P18390,P39369
P39398,P39369
P39396,P39369
P39386,P39369
P0ADC6,P39369
P0AF96,P39369
P39321,P39369
P0ADE4,P39369
P39310,P39369
P0ABC3,P39369
P0ABC7,P39369
P26365,P39369
P39282,P39369
P00363,P39369
P0AC47,P39369
P0A8Q3,P39369
P00811,P39369
P0A901,P39369
P69937,P39369
P39276,P39369
P30845,P39369
P32716,P39369
P32714,P39369
P0AF54,P39369
P0AF52,P39369
P0A7A7,P39369
P02943,P39369
P32687,P39369
P32681,P39369
P06709,P39369
P22634,P39369
P06282,P39369
P0AE85,P39369
P0ADQ2,P39369
P76773,P39369
P0A6P7,P39369
P21151,P39369
P07000,P39369
P0A921,P39369
P09127,P39369
P0ACB7,P39369
P27837,P39369
P27833,P39369
P27832,P39369
P61887,P39369
P27830,P39369
P27829,P39369
P27828,P39369
P0AG00,P39369
P0AC78,P39369
P31474,P39369
P0A6U5,P39369
P0ACC7,P39369
P26218,P39369
P31466,P39369
P31462,P39369
P25714,P39369
P09996,P39369
P31448,P39369
P31442,P39369
P31440,P39369
P31435,P39369
P0AG24,P39369
P0A6I6,P39369
P0AC75,P39369
P25742,P39369
P25740,P39369
P25741,P39369
P27126,P39369
P27127,P39369
P27128,P39369
P27240,P39369
P37692,P39369
P25666,P39369
P11290,P39369
P16916,P39369
P37683,P39369
P37681,P39369
P37662,P39369
P23847,P39369
P0AEG1,P39369
P0AAG0,P39369
P37660,P39369
P0ADJ3,P39369
P37653,P39369
P37643,P39369
P37637,P39369
P37630,P39369
P37621,P39369
P0AEE1,P39369
P0A9R7,P39369
P10905,P39369
P10906,P39369
P67143,P39369
P07762,P39369
P0A6V1,P39369
P0A6U8,P39369
P11557,P39369
P45546,P39369
P45761,P39369
P45760,P39369
P41442,P39369
P45759,P39369
P45758,P39369
P45756,P39369
P24181,P39369
P24182,P39369
P16926,P39369
P46481,P39369
P0ADW3,P39369
P0A6L4,P39369
P45425,P39369
P0AEC3,P39369
P46022,P39369
P0ADV1,P39369
P0ADV9,P39369
P45395,P39369
P24228,P39369
P0AG99,P39369
P0AAD2,P39369
P64596,P39369
P42628,P39369
P42591,P39369
P42590,P39369
P60782,P39369
P60932,P39369
P76658,P39369
P02930,P39369
P20083,P39369
P26647,P39369
P65298,P39369
P0ABU7,P39369
P0ABV2,P39369
Q46836,P39369
P0C066,P39369
P0A817,P39369
P0C0S1,P39369
P0ADS2,P39369
P0A8P8,P39369
Q46821,P39369
P63340,P39369
P39196,P39369
P77031,P39369
P62617,P39369
P0ADA3,P39369
P13445,P39369
Q46892,P39369
P41052,P39369
P69913,P39369
P27303,P39369
P52143,P39369
P0A937,P39369
P07021,P39369
P33644,P39369
P24224,P39369
P76577,P39369
P62620,P39369
P77774,P39369
P65290,P39369
P0A903,P39369
P24177,P39369
P39836,P39369
P45564,P39369
P67729,P39369
P0ACV2,P39369
P0AA49,P39369
P52599,P39369
P52600,P39369
P77293,P39369
P76506,P39369
P10384,P39369
P77399,P39369
P08192,P39369
P0A9M8,P39369
P76473,P39369
P76472,P39369
P77398,P39369
P77757,P39369
P77690,P39369
P76471,P39369
P77215,P39369
P08194,P39369
P09394,P39369
P45508,P39369
P33941,P39369
P0A9I5,P39369
P33924,P39369
P28246,P39369
P17315,P39369
P0A6T5,P39369
P25747,P39369
P0AFI5,P39369
P0AD14,P39369
P33341,P39369
P76417,P39369
P36554,P39369
P76399,P39369
P28249,P39369
P0A930,P39369
P71237,P39369
P71238,P39369
P71239,P39369
P0ACD2,P39369
P32056,P39369
P24175,P39369
P71243,P39369
P71244,P39369
P37759,P39369
P37744,P39369
P37745,P39369
P37748,P39369
P37749,P39369
P37751,P39369
P0AA47,P39369
P33013,P39369
P76352,P39369
P0AF06,P39369
P07363,P39369
P07017,P39369
P07330,P39369
P0AE67,P39369
P24205,P39369
P76269,P39369
P05041,P39369
P69451,P39369
P0ABD1,P39369
P0A908,P39369
P0AE60,P39369
P77529,P39369
P06609,P39369
P06611,P39369
P23898,P39369
P38135,P39369
P76198,P39369
P69776,P39369
P37340,P39369
P0A9H7,P39369
P77389,P39369
P76190,P39369
P76186,P39369
P0A905,P39369
P28224,P39369
P0AFS3,P39369
P69212,P39369
P43531,P39369
P31122,P39369
P32051,P39369
P76137,P39369
P31826,P39369
P31827,P39369
P64426,P39369
P77790,P39369
P76128,P39369
P77268,P39369
P24211,P39369
P76115,P39369
P76103,P39369
P64451,P39369
P0C7L2,P39369
P76083,P39369
P76082,P39369
P76080,P39369
P76078,P39369
P76077,P39369
P64448,P39369
P77348,P39369
P51981,P39369
P0A862,P39369
P76045,P39369
P0AGH3,P39369
P0AAH8,P39369
P0AEK4,P39369
P0ADA7,P39369
P0A924,P39369
P0A915,P39369
P0A6H8,P39369
P23843,P39369
P0AFR0,P39369
P39165,P39369
P61320,P39369
P62615,P39369
P76017,P39369
P13482,P39369
P76010,P39369
P29012,P39369
P75958,P39369
P75957,P39369
P0ADC3,P39369
P75948,P39369
P0AB38,P39369
P75946,P39369
P28306,P39369
P28305,P39369
P0A6A8,P39369
P27247,P39369
P75942,P39369
P69367,P39369
P0AB31,P39369
P75920,P39369
P69434,P39369
P75905,P39369
P38683,P39369
P75882,P39369
P38134,P39369
P26459,P39369
P75870,P39369
P0AFZ5,P39369
P0A6Q3,P39369
P75857,P39369
P02931,P39369
P0AB01,P39369
P04951,P39369
P27300,P39369
P37443,P39369
P75835,P39369
P21503,P39369
P75830,P39369
P75809,P39369
P0AEY8,P39369
P75806,P39369
P75804,P39369
P75788,P39369
P0A917,P39369
P75780,P39369
P75777,P39369
P0AA84,P39369
P0A6T3,P39369
P45955,P39369
P0A912,P39369
P0A855,P39369
P0ABV6,P39369
P0ABU9,P39369
P75750,P39369
P75733,P39369
P75728,P39369
P23930,P39369
P0AD65,P39369
P0AEB2,P39369
P0A8J4,P39369
P0A843,P39369
P37001,P39369
P77202,P39369
P0ADI4,P39369
P10378,P39369
P0AEJ2,P39369
P23877,P39369
P23878,P39369
P26266,P39369
P11454,P39369
P13039,P39369
P05825,P39369
P38054,P39369
P77239,P39369
P77214,P39369
P77211,P39369
P31600,P39369
P09169,P39369
P77468,P39369
P77249,P39369
P43341,P39369
Q47208,P39369
P77328,P39369
P75712,P39369
P77759,P39369
P16919,P39369
P77400,P39369
P39830,P39369
P77338,P39369
P77717,P39369
P0AAG5,P39369
P77265,P39369
P77712,P39369
P0ADY1,P39369
P0AE16,P39369
P0ABJ1,P39369
P0ABI8,P39369
P77726,P39369
P0A9J4,P39369
P22939,P39369
P77488,P39369
P0A927,P39369
P0ADZ7,P39369
P0A6J8,P39369
P0AFY6,P39369
P0AD70,P39369
Q47536,P39369
P77802,P39369
P02932,P39369
Q47151,P39369
Q47146,P39369
P0AEZ7,P39369
P0A8U2,P39369
P37056,P39369
P40710,P39369
P0AFW8,P39369
P21645,P39369
P0AEU7,P39369
P0A940,P39369
P60472,P39369
P45568,P39369
P37028,P39369
P07821,P39369
P06971,P39369
P02919,P39369
P33129,P39369
P31057,P39369
P31666,P39369
P0A9A6,P39369
P0ABH0,P39369
P17952,P39369
P14900,P39369
P0AEN4,P39369
P31554,P39369
P0ABQ4,P39369
P31679,P39369
P31553,P39369
P31552,P39369
P39206,P39369
P62623,P39369
P00804,P39369
Q47377,P13036
P0ADB7,P13036
P0ADB4,P13036
P18390,P13036
P39398,P13036
P39396,P13036
P39381,P13036
P39314,P13036
P0AAE0,P13036
P39310,P13036
P25519,P13036
P39285,P13036
P39282,P13036
P0AC47,P13036
P0A8Q0,P13036
P0A8Q3,P13036
P69937,P13036
P32714,P13036
P32703,P13036
P0AF52,P13036
P0A6B4,P13036
P32687,P13036
P0ACU5,P13036
P0AE85,P13036
P76773,P13036
P32135,P13036
P0A6P7,P13036
P07000,P13036
P27836,P13036
P0AAA7,P13036
P27833,P13036
P0AC78,P13036
P26218,P13036
P31466,P13036
P25714,P13036
P0AG24,P13036
P25740,P13036
P27126,P13036
P27240,P13036
P0AFV0,P13036
P37663,P13036
P37662,P13036
P0AEG1,P13036
P0ADJ3,P13036
P37643,P13036
P37637,P13036
P37630,P13036
P0AEE1,P13036
P0A9R7,P13036
P10905,P13036
P10906,P13036
P10907,P13036
P67143,P13036
P13656,P13036
P41442,P13036
P45758,P13036
P16256,P13036
P24182,P13036
P46481,P13036
P0ADW3,P13036
P45425,P13036
P45420,P13036
P46022,P13036
P0ADV9,P13036
P0AAD2,P13036
P42907,P13036
P42628,P13036
P42591,P13036
P20083,P13036
P0ABU7,P13036
P0C066,P13036
P52060,P13036
P0A817,P13036
Q46817,P13036
Q46909,P13036
Q46892,P13036
P07021,P13036
P60785,P13036
P76577,P13036
P62620,P13036
P77774,P13036
P65290,P13036
P36548,P13036
P77173,P13036
P39836,P13036
P45564,P13036
P67729,P13036
P0ACV2,P13036
P52599,P13036
P77293,P13036
P76506,P13036
P76503,P13036
P77549,P13036
P0AFU2,P13036
P76474,P13036
P76473,P13036
P77398,P13036
P77690,P13036
P08194,P13036
P33941,P13036
P33924,P13036
P28246,P13036
P33030,P13036
P62723,P13036
P76398,P13036
P0A930,P13036
P0ACD2,P13036
P0AC88,P13036
P32055,P13036
P32056,P13036
P77377,P13036
P71243,P13036
P71244,P13036
P37759,P13036
P37744,P13036
P37751,P13036
P76373,P13036
P76352,P13036
P07017,P13036
P07330,P13036
P0A9H9,P13036
P0ABD1,P13036
P38055,P13036
P77529,P13036
P0A9H7,P13036
P0AFS3,P13036
P69212,P13036
P43531,P13036
P31122,P13036
P32051,P13036
P31826,P13036
P77268,P13036
P76115,P13036
P76103,P13036
P64451,P13036
P76083,P13036
P77467,P13036
P76080,P13036
P76077,P13036
Q47622,P13036
P0ADA7,P13036
P0AFR0,P13036
P0C960,P13036
P76008,P13036
P16869,P13036
P28306,P13036
P0A6A8,P13036
P62517,P13036
P33136,P13036
P69434,P13036
P75882,P13036
P75831,P13036
P75806,P13036
P75788,P13036
P0A917,P13036
P09148,P13036
P45955,P13036
P0A912,P13036
P75733,P13036
P75728,P13036
P10100,P13036
P15047,P13036
P0AEJ2,P13036
P23877,P13036
P11454,P13036
P05825,P13036
P38054,P13036
P77214,P13036
P0AFA5,P13036
P37325,P13036
P77468,P13036
P77249,P13036
P77328,P13036
P75712,P13036
P77759,P13036
P16919,P13036
P77400,P13036
P0AE06,P13036
P77265,P13036
P0AE16,P13036
P77726,P13036
P22939,P13036
P77488,P13036
Q47146,P13036
P0AEZ7,P13036
P0A8U2,P13036
P10441,P13036
P0A6Q6,P13036
P0AEU7,P13036
P0A940,P13036
P07821,P13036
P13016,P13036
P36646,P13036
P0A9A6,P13036
P31679,P13036
P39206,P13036
P56258,P15028
P39381,P15028
P39321,P15028
P39314,P15028
P39282,P15028
P0A8Q0,P15028
P32703,P15028
P0AF52,P15028
P0A6B4,P15028
P76773,P15028
P32135,P15028
P0A6P7,P15028
P07000,P15028
P0A921,P15028
P27828,P15028
P0AG00,P15028
P0AC78,P15028
P31466,P15028
P27126,P15028
P0AFV0,P15028
P09053,P15028
P37663,P15028
P0AAG0,P15028
P37643,P15028
P37636,P15028
P10121,P15028
P0AG80,P15028
P10906,P15028
P45756,P15028
P0ADV9,P15028
P0A7L8,P15028
P42907,P15028
P15373,P15028
P26647,P15028
P65298,P15028
Q46798,P15028
Q46909,P15028
P60785,P15028
P76578,P15028
P39836,P15028
P67729,P15028
P0AA49,P15028
P76503,P15028
P77549,P15028
P39263,P15028
P0AFU2,P15028
P76474,P15028
P38097,P15028
P0A930,P15028
P37751,P15028
P76373,P15028
P76352,P15028
P07330,P15028
P0AA91,P15028
P0A908,P15028
P76230,P15028
P38055,P15028
P77529,P15028
P06611,P15028
P76198,P15028
P37340,P15028
P0A9H7,P15028
P76186,P15028
P0AAE5,P15028
P69212,P15028
P31122,P15028
P31826,P15028
P76115,P15028
P76103,P15028
P76080,P15028
P0ADA7,P15028
P0AB31,P15028
P26459,P15028
P0AFZ5,P15028
P22523,P15028
P37443,P15028
P21503,P15028
P75831,P15028
P75809,P15028
P75806,P15028
P0A917,P15028
P75728,P15028
P10100,P15028
P77202,P15028
P38054,P15028
P77400,P15028
P77265,P15028
P0ADA5,P15028
P63224,P15028
P0ABH0,P15028
P0AEN4,P15028
P39206,P15028
Q47377,P15030
P56258,P15030
P0AFH8,P15030
P39386,P15030
P39381,P15030
P30130,P15030
P39321,P15030
P39314,P15030
P39285,P15030
P39282,P15030
P00363,P15030
P39276,P15030
P32703,P15030
P0AF52,P15030
P0A6B4,P15030
P32135,P15030
P0A6P7,P15030
P07000,P15030
P0A921,P15030
P27836,P15030
P0AAA7,P15030
P27833,P15030
P31466,P15030
P60872,P15030
P31448,P15030
P31440,P15030
P0AG24,P15030
P25740,P15030
P27126,P15030
P11290,P15030
P0AFV0,P15030
P37663,P15030
P37662,P15030
P23847,P15030
P0AAG0,P15030
P37643,P15030
P28911,P15030
P37623,P15030
P37621,P15030
P0AEE1,P15030
P10121,P15030
P0AG80,P15030
P10906,P15030
P67143,P15030
P45804,P15030
P13656,P15030
P45756,P15030
P0ADZ0,P15030
P16256,P15030
P16926,P15030
P0A761,P15030
P45425,P15030
P45420,P15030
P0ADV9,P15030
P42915,P15030
P42907,P15030
P15373,P15030
P76655,P15030
P20083,P15030
P26647,P15030
P52060,P15030
P13445,P15030
Q46892,P15030
P52143,P15030
P07021,P15030
P33644,P15030
P60785,P15030
P39836,P15030
P67729,P15030
P0AA49,P15030
P77293,P15030
P77549,P15030
P39263,P15030
P77215,P15030
P08194,P15030
P09394,P15030
P0A9I5,P15030
P28246,P15030
P62723,P15030
P33341,P15030
P38097,P15030
P71239,P15030
P0ACD2,P15030
P0AC88,P15030
P32056,P15030
P37759,P15030
P37749,P15030
P37751,P15030
P76373,P15030
P76269,P15030
P0AA91,P15030
P38055,P15030
P77529,P15030
P06611,P15030
P76198,P15030
P37340,P15030
P0A9H7,P15030
P37597,P15030
P76190,P15030
P76186,P15030
Q47706,P15030
P0AAE5,P15030
P69212,P15030
P43531,P15030
P31122,P15030
P32051,P15030
P76137,P15030
P31826,P15030
P31827,P15030
P76115,P15030
P76103,P15030
P64451,P15030
P76083,P15030
P0AAH4,P15030
P0ADA7,P15030
P0A924,P15030
P0A915,P15030
P39165,P15030
P76017,P15030
P16869,P15030
P75942,P15030
P69367,P15030
P0AB26,P15030
P0AB31,P15030
P75920,P15030
P75905,P15030
P26458,P15030
P26459,P15030
P0AEY8,P15030
P75806,P15030
P08506,P15030
P0A917,P15030
P75780,P15030
P0A912,P15030
P0ABV6,P15030
P0ABU9,P15030
P75733,P15030
P75728,P15030
P10100,P15030
P0AEB2,P15030
P77202,P15030
P38054,P15030
P31600,P15030
P77468,P15030
P43341,P15030
Q47208,P15030
P75712,P15030
P0AAG5,P15030
P77712,P15030
P0ADA5,P15030
P0A927,P15030
P0AD70,P15030
P77802,P15030
P21645,P15030
P0A9A6,P15030
P14900,P15030
P31679,P15030
P0ADN6,P15029
P39386,P15029
P39381,P15029
P39321,P15029
P39314,P15029
P25519,P15029
P39285,P15029
P39282,P15029
P00811,P15029
P69937,P15029
P32716,P15029
P32703,P15029
P0AF52,P15029
P0A6B4,P15029
P22634,P15029
P0ADQ2,P15029
P76773,P15029
P32135,P15029
P0A6P7,P15029
P21151,P15029
P07000,P15029
P0A921,P15029
P27837,P15029
P27836,P15029
P0AAA7,P15029
P27833,P15029
P27828,P15029
P31474,P15029
P31466,P15029
P09996,P15029
P60872,P15029
P31442,P15029
P31440,P15029
P31435,P15029
P0AG24,P15029
P0A6I6,P15029
P25740,P15029
P27127,P15029
P27128,P15029
P27129,P15029
P37692,P15029
P0AFV0,P15029
P09053,P15029
P37663,P15029
P0AAG0,P15029
P37660,P15029
P37643,P15029
P37621,P15029
P10121,P15029
P0A9R7,P15029
P10905,P15029
P10906,P15029
P67143,P15029
P45804,P15029
P45537,P15029
P45756,P15029
P0ADZ0,P15029
P16256,P15029
P16926,P15029
P45420,P15029
P0ADV1,P15029
P0A7L8,P15029
P64599,P15029
P42907,P15029
P42628,P15029
P42591,P15029
P26647,P15029
P65298,P15029
P52060,P15029
P0A817,P15029
P0A8P8,P15029
Q46821,P15029
Q46798,P15029
P13445,P15029
Q46892,P15029
P07021,P15029
P60785,P15029
P65290,P15029
P39836,P15029
P67729,P15029
P52599,P15029
P10384,P15029
P77549,P15029
P39263,P15029
P0AFU2,P15029
P09394,P15029
P06996,P15029
P33941,P15029
P71239,P15029
P0ACD2,P15029
P0AC88,P15029
P32056,P15029
P71243,P15029
P37759,P15029
P37748,P15029
P37749,P15029
P37751,P15029
P76373,P15029
P0AA47,P15029
P76352,P15029
P07018,P15029
P07330,P15029
P76269,P15029
P05041,P15029
P69451,P15029
P0ABD1,P15029
P0A908,P15029
P76230,P15029
P38055,P15029
P77529,P15029
P06609,P15029
P06611,P15029
P76197,P15029
P0A9H7,P15029
P77389,P15029
P28224,P15029
P0AAE5,P15029
P69212,P15029
P43531,P15029
P31122,P15029
P76137,P15029
P31826,P15029
P31827,P15029
P76115,P15029
P76103,P15029
P76078,P15029
P76077,P15029
P0A862,P15029
P76045,P15029
P0AGH3,P15029
P0ADA7,P15029
P75957,P15029
P75948,P15029
P0AB38,P15029
P16869,P15029
P75942,P15029
P75933,P15029
P69367,P15029
P75920,P15029
P0AE98,P15029
P26459,P15029
P22523,P15029
P04951,P15029
P21503,P15029
P75809,P15029
P0AEY8,P15029
P75806,P15029
P75788,P15029
P0A917,P15029
P75780,P15029
P0ABU9,P15029
P10100,P15029
P77202,P15029
P0AEJ2,P15029
P23878,P15029
P38054,P15029
P0AFA5,P15029
P31600,P15029
P77468,P15029
P43341,P15029
P77328,P15029
P75712,P15029
P0AAG5,P15029
P0ADA5,P15029
P77726,P15029
P77488,P15029
P21645,P15029
P60472,P15029
P45568,P15029
P0A9A6,P15029
P0ABH0,P15029
P14900,P15029
P0AEN4,P15029
P31679,P15029
P39206,P15029
P00804,P15029
P0ADB4,P15031
P56258,P15031
P0AFH8,P15031
P39396,P15031
P30130,P15031
P39314,P15031
P39285,P15031
P39282,P15031
P00363,P15031
P69937,P15031
P30845,P15031
P32716,P15031
P32714,P15031
P32703,P15031
P0AF52,P15031
P0A6B4,P15031
P26602,P15031
